568	0.978919024	1.063498914	0.931933116	0.908440162	0.884947208	0.861454254
570	1.029817216	1.097873372	0.955552169	0.918419646	0.881287122	0.844154599
572	1.079430551	1.128788147	0.975621102	0.923716377	0.871811652	0.819906927
574	1.116649302	1.148293093	0.986511824	0.921443085	0.856374346	0.791305607
576	1.131686522	1.15048386	0.984496098	0.910900885	0.837305673	0.763710461
578	1.101937859	1.116775536	0.955349232	0.882054919	0.808760606	0.735466292
580	1.021814846	1.043751446	0.896952709	0.83452164	0.772090571	0.709659503
582	0.922171008	0.954348231	0.825716629	0.777489439	0.72926225	0.681035061
584	0.774426444	0.826208559	0.725163034	0.70053133	0.675899625	0.65126792
586	0.657932045	0.722174499	0.642214683	0.634356002	0.626497321	0.618638641
588	0.552263057	0.625834352	0.564688083	0.570900596	0.57711311	0.583325623
590	0.464256326	0.54108309	0.494815914	0.510095708	0.525375502	0.540655296
592	0.388168009	0.465193047	0.431391527	0.453003286	0.474615045	0.496226804
594	0.333152028	0.406782347	0.381465679	0.405622505	0.429779331	0.453936156
596	0.288967688	0.35723197	0.338389743	0.36310077	0.387811797	0.412522824
598	0.248753364	0.310704488	0.297576404	0.321987925	0.346399445	0.370810966
600	0.215445064	0.271052915	0.262504342	0.286033982	0.309563621	0.33309326
602	0.190322824	0.240691145	0.235553056	0.258168173	0.280783289	0.303398405
604	0.172013201	0.21789596	0.215084674	0.236620411	0.258156147	0.279691884
606	0.155596966	0.198126014	0.197587281	0.218582438	0.239577596	0.260572753
608	0.144304821	0.183599704	0.184505491	0.204605826	0.224706161	0.244806496
610	0.133704903	0.171061024	0.173534937	0.193449955	0.213364972	0.233279989
612	0.126937689	0.162683283	0.166126377	0.185720722	0.205315066	0.22490941
614	0.121904753	0.156677471	0.161062959	0.180642062	0.200221165	0.219800269
616	0.117935916	0.151950161	0.157235934	0.176885943	0.196535953	0.216185962
618	0.114451533	0.147815409	0.1540294	0.173818334	0.193607267	0.213396201
620	0.111807457	0.14467598	0.151774627	0.171758212	0.191741798	0.211725383
622	0.109299508	0.141898372	0.149875927	0.170164137	0.190452346	0.210740556
624	0.107758868	0.139991786	0.148612445	0.169039233	0.189466022	0.20989281
626	0.105625796	0.137404359	0.146650392	0.16716269	0.187674988	0.208187286
628	0.103447078	0.13477753	0.14456864	0.165129421	0.185690202	0.206250983
630	0.101047165	0.131778192	0.141952297	0.162404863	0.182857429	0.203309995
632	0.098672449	0.128581153	0.138886037	0.15899283	0.179099624	0.199206417
634	0.095129442	0.124053097	0.134389207	0.15401909	0.173648973	0.193278856
636	0.091211054	0.118845834	0.128901127	0.147746164	0.166591201	0.185436238
638	0.086203833	0.112328344	0.121905932	0.139756982	0.157608032	0.175459081
640	0.081904497	0.106125051	0.114680113	0.131067921	0.147455729	0.163843537
642	0.075959846	0.098326934	0.105954721	0.120952158	0.135949595	0.150947032
644	0.070336672	0.090697036	0.097154489	0.110563398	0.123972307	0.137381216
646	0.064024963	0.08236455	0.087690871	0.099523825	0.111356779	0.123189733
648	0.058193079	0.074689903	0.078866227	0.089202802	0.099539376	0.10987595
650	0.052669661	0.067383985	0.070551028	0.079491712	0.088432395	0.097373079
652	0.047374292	0.060285137	0.062642454	0.070276535	0.077910617	0.085544698
654	0.040008275	0.05115179	0.053117252	0.05967174	0.066226229	0.072780717
656	0.039270825	0.049250612	0.050168067	0.055616689	0.06106531	0.066513931
658	0.037922794	0.047984398	0.048407051	0.05364918	0.058891309	0.064133438
660	0.038374695	0.048071684	0.047846298	0.052582099	0.0573179	0.062053701
662	0.03467193	0.043426143	0.043053012	0.047243553	0.051434093	0.055624634
664	0.03359452	0.041252193	0.040339878	0.043712558	0.047085237	0.050457917
666	0.03094725	0.037963318	0.036906558	0.039886212	0.042865866	0.04584552
668	0.029080271	0.0353024	0.034009909	0.036474728	0.038939548	0.041404367
670	0.026116919	0.031667721	0.030359418	0.032480667	0.034601916	0.036723166
672	0.023795316	0.028577434	0.02720695	0.028912767	0.030618585	0.032324402
674	0.021643905	0.026015953	0.024768395	0.02633064	0.027892885	0.029455131
676	0.021784522	0.025481099	0.024022795	0.025141931	0.026261067	0.027380203
678	0.02068581	0.023994923	0.022543198	0.023471892	0.024400586	0.02532928
680	0.019304114	0.022103285	0.020662434	0.021341594	0.022020753	0.022699913
682	0.017125385	0.019496509	0.018244741	0.018804418	0.019364096	0.019923774
684	0.015804208	0.017659962	0.016473692	0.016808433	0.017143175	0.017477916
686	0.014317771	0.015839767	0.014791404	0.01502822	0.015265037	0.015501854
688	0.014135267	0.0152391	0.01413815	0.014139592	0.014141034	0.014142476
690	0.013167698	0.014050796	0.013071457	0.013023336	0.012975216	0.012927095
692	0.011813348	0.012464812	0.011667005	0.011593833	0.011520661	0.01144749
694	0.011034203	0.011344257	0.01065121	0.010459713	0.010268216	0.010076719
696	0.010165604	0.010199885	0.009611654	0.009334679	0.009057704	0.008780729
698	0.009666867	0.009455498	0.008890004	0.008501573	0.008113141	0.00772471
700	0.008966761	0.008506545	0.008046329	0.007586114	0.007125898	0.006665682
